;1  The first column is the upper electronic state 
;2  (2=Lyman (B-X), 3= Werner (C-X))
;3  nup is the upper vibrational level 
;4  npp is the lower vibrational level 
;5  Jup is the upper rotational level 
;6  Jpp is the lower rotational level 
;7  
;8
;9   nup  npp Jup Jpp      wave         f           gu     gamma         label  rank 
1249 2   16   2   4   3   1011.44   1.06482e-05   21   8.19050e+08   L16-2R(3)   6
1250 2   16   2   3   4   1016.59   0.000204859   9   8.39560e+08   L16-2P(4)   7
1251 2   16   2   5   4   1014.65   1.41483e-05   9   8.15640e+08   L16-2R(4)   8
1252 2   16   2   4   5   1021.06   0.000204612   33   8.19050e+08   L16-2P(5)   9
1253 2   16   2   6   5   1018.68   1.83859e-05   33   7.94520e+08   L16-2R(5)   10
1254 2   16   2   5   6   1026.33   0.000187073   13   8.15640e+08   L16-2P(6)   11
1255 2   16   2   7   6   1023.52   2.35583e-05   13   7.90850e+08   L16-2R(6)   12
1256 2   16   2   6   7   1032.37   0.000152326   45   7.94520e+08   L16-2P(7)   13
1257 2   16   2   8   7   1029.12   2.33934e-05   45   7.88510e+08   L16-2R(7)   14
1258 2   17   2   1   0   998.600   0.000672752   1   7.97750e+08   L17-2R(0)   0
1259 2   17   2   0   1   999.870   0.000229818   9   7.97540e+08   L17-2P(1)   1
1260 2   17   2   2   1   999.250   0.000449086   9   7.96930e+08   L17-2R(1)   2
1261 2   17   2   1   2   1001.79   0.000270823   5   7.97750e+08   L17-2P(2)   3
1262 2   17   2   3   2   1000.76   0.000420414   5   8.01050e+08   L17-2R(2)   4
1263 2   17   2   2   3   1004.56   0.000270161   21   7.96930e+08   L17-2P(3)   5
1264 2   17   2   4   3   1003.10   0.000446088   21   8.01180e+08   L17-2R(3)   6
1265 2   17   2   3   4   1008.16   0.000237030   9   8.01050e+08   L17-2P(4)   7
1266 2   17   2   5   4   1006.25   0.000575153   9   8.19640e+08   L17-2R(4)   8
1267 2   17   2   4   5   1012.56   0.000176067   33   8.01180e+08   L17-2P(5)   9
1268 2   17   2   6   5   1010.09   0.00141002   33   9.50240e+08   L17-2R(5)   10
1269 2   17   2   5   6   1017.74   6.96400e-05   13   8.19640e+08   L17-2P(6)   11
1270 2   17   2   7   6   1015.42   0.000249705   13   9.01180e+08   L17-2R(6)   12
1271 2   17   2   6   7   1023.55   0.000103453   45   9.50240e+08   L17-2P(7)   13
1272 2   17   2   8   7   1020.87   1.41660e-05   45   8.10410e+08   L17-2R(7)   14
1273 2   18   2   1   0   990.740   0.00132441   1   7.70820e+08   L18-2R(0)   0
1274 2   18   2   0   1   991.980   0.000486832   9   7.69090e+08   L18-2P(1)   1
1275 2   18   2   2   1   991.410   0.000835014   9   7.73010e+08   L18-2R(1)   2
1276 2   18   2   1   2   993.880   0.000604210   5   7.70820e+08   L18-2P(2)   3
1277 2   18   2   3   2   992.920   0.000703550   5   7.75560e+08   L18-2R(2)   4
1278 2   18   2   2   3   996.630   0.000659464   21   7.73010e+08   L18-2P(3)   5
1279 2   18   2   4   3   995.280   0.000649192   21   7.68590e+08   L18-2R(3)   6
1280 2   18   2   3   4   1000.21   0.000676590   9   7.75560e+08   L18-2P(4)   7
1281 2   18   2   5   4   998.460   0.000602816   9   7.71530e+08   L18-2R(4)   8
1282 2   18   2   4   5   1004.59   0.000668468   33   7.68590e+08   L18-2P(5)   9
1283 2   18   2   6   5   1002.44   0.000569740   33   7.61760e+08   L18-2R(5)   10
1284 2   18   2   5   6   1009.76   0.000633784   13   7.71530e+08   L18-2P(6)   11
1285 2   18   2   7   6   1007.21   0.000561562   13   7.61780e+08   L18-2R(6)   12
1286 2   18   2   6   7   1015.69   0.000589775   45   7.61760e+08   L18-2P(7)   13
1287 2   18   2   8   7   1012.74   0.000609932   45   7.70860e+08   L18-2R(7)   14
1288 2   19   2   1   0   983.240   0.00239146   1   7.44510e+08   L19-2R(0)   0
1289 2   19   2   0   1   984.470   0.000774931   9   7.43820e+08   L19-2P(1)   1
1290 2   19   2   2   1   983.900   0.00162063   9   7.48940e+08   L19-2R(1)   2
1291 2   19   2   1   2   986.340   0.000875113   5   7.44510e+08   L19-2P(2)   3
1292 2   19   2   3   2   985.390   0.00150812   5   7.58580e+08   L19-2R(2)   4
1293 2   19   2   2   3   989.040   0.000890386   21   7.48940e+08   L19-2P(3)   5
1294 2   19   2   4   3   987.680   0.00154188   21   7.79210e+08   L19-2R(3)   6
1295 2   19   2   3   4   992.560   0.000850081   9   7.58580e+08   L19-2P(4)   7
1296 2   19   2   5   4   990.650   0.00172632   9   9.62640e+08   L19-2R(4)   8
1297 2   19   2   4   5   996.850   0.000731342   33   7.79210e+08   L19-2P(5)   9
1298 2   19   2   6   5   995.120   0.000421088   33   8.60970e+08   L19-2R(5)   10
1299 2   19   2   5   6   1001.78   0.000318268   13   9.62640e+08   L19-2P(6)   11
1300 2   19   2   7   6   999.770   0.000674330   13   7.72300e+08   L19-2R(6)   12
1301 2   19   2   6   7   1008.18   0.00120179   45   8.60970e+08   L19-2P(7)   13
1302 2   19   2   8   7   1005.26   0.000721146   45   7.53910e+08   L19-2R(7)   14
1303 2   20   2   1   0   976.120   0.00321402   1   7.21880e+08   L20-2R(0)   0
1304 2   20   2   0   1   977.310   0.00100236   9   7.19970e+08   L20-2P(1)   1
1305 2   20   2   2   1   976.790   0.00214562   9   7.22500e+08   L20-2R(1)   2
1306 2   20   2   1   2   979.170   0.00120741   5   7.21880e+08   L20-2P(2)   3
1307 2   20   2   3   2   978.290   0.00192839   5   7.25970e+08   L20-2R(2)   4
1308 2   20   2   2   3   981.860   0.00123883   21   7.22500e+08   L20-2P(3)   5
1309 2   20   2   4   3   980.630   0.00183506   21   7.25000e+08   L20-2R(3)   6
1310 2   20   2   3   4   985.360   0.00113215   9   7.25970e+08   L20-2P(4)   7
1311 2   20   2   5   4   983.770   0.00177336   9   7.28920e+08   L20-2R(4)   8
1312 2   20   2   4   5   989.670   0.00116536   33   7.25000e+08   L20-2P(5)   9
1313 2   20   2   6   5   987.710   0.00172850   33   7.29260e+08   L20-2R(5)   10
1314 2   20   2   5   6   994.740   0.00114227   13   7.28920e+08   L20-2P(6)   11
1315 2   20   2   7   6   992.420   0.00170372   13   7.31660e+08   L20-2R(6)   12
1316 2   20   2   6   7   1000.57   0.00109266   45   7.29260e+08   L20-2P(7)   13
1317 2   20   2   8   7   997.840   0.00186094   45   7.60050e+08   L20-2R(7)   14
1318 2   21   2   1   0   969.310   0.00363417   1   7.04100e+08   L21-2R(0)   0
1319 2   21   2   0   1   970.500   0.00122378   9   6.98640e+08   L21-2P(1)   1
1320 2   21   2   2   1   969.960   0.00235080   9   7.14380e+08   L21-2R(1)   2
1321 2   21   2   1   2   972.320   0.00144570   5   7.04100e+08   L21-2P(2)   3
1322 2   21   2   3   2   971.410   0.00190136   5   7.60500e+08   L21-2R(2)   4
1323 2   21   2   2   3   974.970   0.00152688   21   7.14380e+08   L21-2P(3)   5
1324 2   21   2   4   3   973.480   0.000803731   21   1.06300e+09   L21-2R(3)   6
1325 2   21   2   3   4   978.380   0.00167425   9   7.60500e+08   L21-2P(4)   7
1326 2   21   2   5   4   977.110   0.00209932   9   7.88240e+08   L21-2R(4)   8
1327 2   21   2   4   5   982.390   0.00142056   33   1.06300e+09   L21-2P(5)   9
1328 2   21   2   6   5   980.980   0.00221653   33   7.23090e+08   L21-2R(5)   10
1329 2   21   2   5   6   987.940   0.000903843   13   7.88240e+08   L21-2P(6)   11
1330 2   21   2   7   6   985.670   0.00201675   13   7.03410e+08   L21-2R(6)   12
1331 2   21   2   6   7   993.670   0.00111613   45   7.23090e+08   L21-2P(7)   13
1332 2   21   2   8   7   991.110   0.00200282   45   6.96770e+08   L21-2R(7)   14
1333 2   22   2   1   0   962.850   0.00458660   1   6.78470e+08   L22-2R(0)   0
1334 2   22   2   0   1   964.010   0.00134679   9   6.77670e+08   L22-2P(1)   1
1335 2   22   2   2   1   963.530   0.00301566   9   6.77760e+08   L22-2R(1)   2
1336 2   22   2   1   2   965.820   0.00151034   5   6.78470e+08   L22-2P(2)   3
1337 2   22   2   3   2   965.030   0.00273651   5   6.79590e+08   L22-2R(2)   4
1338 2   22   2   2   3   968.460   0.00160700   21   6.77760e+08   L22-2P(3)   5
1339 2   22   2   4   3   967.340   0.00270554   21   6.78460e+08   L22-2R(3)   6
1340 2   22   2   3   4   971.910   0.00154204   9   6.79590e+08   L22-2P(4)   7
1341 2   22   2   5   4   970.450   0.00258850   9   6.82730e+08   L22-2R(4)   8
1342 2   22   2   4   5   976.140   0.00151942   33   6.78460e+08   L22-2P(5)   9
1343 2   22   2   6   5   974.350   0.00252308   33   6.87070e+08   L22-2R(5)   10
1344 2   22   2   5   6   981.130   0.00158747   13   6.82730e+08   L22-2P(6)   11
1345 2   22   2   7   6   978.980   0.00232104   13   7.08870e+08   L22-2R(6)   12
1346 2   22   2   6   7   986.860   0.00164500   45   6.87070e+08   L22-2P(7)   13
1347 2   22   2   8   7   984.190   0.00164579   45   8.90240e+08   L22-2R(7)   14
1348 2   23   2   1   0   956.680   0.00325193   1   6.79560e+08   L23-2R(0)   0
1349 2   23   2   0   1   957.830   0.00142127   9   6.58930e+08   L23-2P(1)   1
1350 2   23   2   2   1   957.270   0.000915877   9   8.32380e+08   L23-2R(1)   2
1351 2   23   2   1   2   959.610   0.00190515   5   6.79560e+08   L23-2P(2)   3
1352 2   23   2   3   2   959.030   0.00424693   5   8.56860e+08   L23-2R(2)   4
1353 2   23   2   2   3   962.140   0.00257740   21   8.32380e+08   L23-2P(3)   5
1354 2   23   2   4   3   961.280   0.00356233   21   7.12580e+08   L23-2R(3)   6
1355 2   23   2   3   4   965.820   0.000413324   9   8.56860e+08   L23-2P(4)   7
1356 2   23   2   5   4   964.370   0.00323781   9   6.80880e+08   L23-2R(4)   8
1357 2   23   2   4   5   969.960   0.000946305   33   7.12580e+08   L23-2P(5)   9
1358 2   23   2   6   5   968.250   0.00315601   33   6.62240e+08   L23-2R(5)   10
1359 2   23   2   5   6   974.910   0.00115747   13   6.80880e+08   L23-2P(6)   11
1360 2   23   2   7   6   972.910   0.00294731   13   6.50880e+08   L23-2R(6)   12
1361 2   23   2   6   7   980.610   0.00124941   45   6.62240e+08   L23-2P(7)   13
1362 2   23   2   8   7   978.310   0.00276452   45   6.48390e+08   L23-2R(7)   14
1363 2   24   2   1   0   950.850   0.00487962   1   6.41140e+08   L24-2R(0)   0
1364 2   24   2   0   1   951.960   0.00149448   9   6.41210e+08   L24-2P(1)   1
1365 2   24   2   2   1   951.530   0.00339347   9   6.40580e+08   L24-2R(1)   2
1366 2   24   2   1   2   953.740   0.00171826   5   6.41140e+08   L24-2P(2)   3
1367 2   24   2   3   2   953.020   0.00305008   5   6.40680e+08   L24-2R(2)   4
1368 2   24   2   2   3   956.340   0.00176290   21   6.40580e+08   L24-2P(3)   5
1369 2   24   2   4   3   955.320   0.00281463   21   6.40340e+08   L24-2R(3)   6
1370 2   24   2   3   4   959.730   0.00182584   9   6.40680e+08   L24-2P(4)   7
1371 2   24   2   5   4   958.400   0.00269292   9   6.45530e+08   L24-2R(4)   8
1372 2   24   2   4   5   963.890   0.00182341   33   6.40340e+08   L24-2P(5)   9
1373 2   24   2   6   5   962.250   0.00246081   33   6.61720e+08   L24-2R(5)   10
1374 2   24   2   5   6   968.810   0.00190505   13   6.45530e+08   L24-2P(6)   11
1375 2   24   2   7   6   966.760   0.00161676   13   7.72600e+08   L24-2R(6)   12
1376 2   24   2   6   7   974.450   0.00209739   45   6.61720e+08   L24-2P(7)   13
1377 2   24   2   8   7   972.680   0.00337580   45   8.09970e+08   L24-2R(7)   14
1378 2   25   2   1   0   945.320   0.00844030   1   6.86430e+08   L25-2R(0)   0
1379 2   25   2   0   1   946.390   0.00147704   9   6.23500e+08   L25-2P(1)   1
1380 2   25   2   2   1   946.020   0.00491962   9   6.69320e+08   L25-2R(1)   2
1381 2   25   2   1   2   948.180   0.000970451   5   6.86430e+08   L25-2P(2)   3
1382 2   25   2   3   2   947.510   0.00414551   5   6.54370e+08   L25-2R(2)   4
1383 2   25   2   2   3   950.770   0.00106482   21   6.69320e+08   L25-2P(3)   5
1384 2   25   2   4   3   949.810   0.00382561   21   6.40060e+08   L25-2R(3)   6
1385 2   25   2   3   4   954.150   0.00116773   9   6.54370e+08   L25-2P(4)   7
1386 2   25   2   5   4   952.910   0.00349408   9   6.33200e+08   L25-2R(4)   8
1387 2   25   2   4   5   958.290   0.00123907   33   6.40060e+08   L25-2P(5)   9
1388 2   25   2   6   5   956.770   0.00340600   33   6.23200e+08   L25-2R(5)   10
1389 2   25   2   5   6   963.200   0.00129460   13   6.33200e+08   L25-2P(6)   11
1390 2   25   2   7   6   961.400   0.00319776   13   6.19370e+08   L25-2R(6)   12
1391 2   25   2   6   7   968.840   0.00134156   45   6.23200e+08   L25-2P(7)   13
1392 2   25   2   8   7   966.750   0.00301717   45   6.22650e+08   L25-2R(7)   14
1393 3   0   2   1   0   1098.11   0.135585   1   1.17050e+09   W0-2R(0)   0
1394 3   0   2   2   1   1097.91   0.0662620   9   1.17090e+09   W0-2R(1)   1
1395 3   0   2   1   1   1099.42   0.0706727   9   1.18440e+09   W0-2Q(1)   2
1396 3   0   2   3   2   1098.25   0.0531630   5   1.17430e+09   W0-2R(2)   3
1397 3   0   2   2   2   1100.52   0.0708142   5   1.18430e+09   W0-2Q(2)   4
1398 3   0   2   1   2   1101.98   0.0142004   5   1.17050e+09   W0-2P(2)   5
1399 3   0   2   4   3   1099.14   0.0442449   21   1.16810e+09   W0-2R(3)   6
1400 3   0   2   3   3   1102.16   0.0710254   21   1.18430e+09   W0-2Q(3)   7
1401 3   0   2   2   3   1104.32   0.0208950   21   1.17090e+09   W0-2P(3)   8
1402 3   0   2   5   4   1100.58   0.0377313   9   1.16370e+09   W0-2R(4)   9
1403 3   0   2   4   4   1104.33   0.0713053   9   1.17420e+09   W0-2Q(4)   10
1404 3   0   2   3   4   1107.17   0.0257286   9   1.17430e+09   W0-2P(4)   11
1405 3   0   2   6   5   1102.75   0.00754106   33   9.53610e+08   W0-2R(5)   12
1406 3   0   2   5   5   1107.00   0.0716505   33   1.17310e+09   W0-2Q(5)   13
1407 3   0   2   4   5   1110.51   0.0287414   33   1.16810e+09   W0-2P(5)   14
1408 3   1   2   1   0   1071.00   0.00103179   1   1.15690e+09   W1-2R(0)   0
1409 3   1   2   2   1   1070.88   0.000401160   9   1.15690e+09   W1-2R(1)   1
1410 3   1   2   1   1   1072.24   0.000706688   9   1.15950e+09   W1-2Q(1)   2
1411 3   1   2   3   2   1071.32   0.000313162   5   1.14800e+09   W1-2R(2)   3
1412 3   1   2   2   2   1073.36   0.000708165   5   1.15950e+09   W1-2Q(2)   4
1413 3   1   2   1   2   1074.67   0.000238940   5   1.15690e+09   W1-2P(2)   5
1414 3   1   2   4   3   1072.34   0.000598457   21   1.13460e+09   W1-2R(3)   6
1415 3   1   2   3   3   1075.03   0.000710370   21   1.15940e+09   W1-2Q(3)   7
1416 3   1   2   2   3   1076.98   0.000385042   21   1.15690e+09   W1-2P(3)   8
1417 3   1   2   5   4   1073.49   0.00337851   9   9.46610e+08   W1-2R(4)   9
1418 3   1   2   4   4   1077.23   0.000713280   9   1.15930e+09   W1-2Q(4)   10
1419 3   1   2   3   4   1079.80   0.000435063   9   1.14800e+09   W1-2P(4)   11
1420 3   1   2   6   5   1075.77   0.000266558   33   1.13510e+09   W1-2R(5)   12
1421 3   1   2   5   5   1079.96   0.000699415   33   1.15820e+09   W1-2Q(5)   13
1422 3   1   2   4   5   1083.16   0.000259040   33   1.13460e+09   W1-2P(5)   14
1423 3   2   2   1   0   1046.66   0.0433586   1   1.12610e+09   W2-2R(0)   0
1424 3   2   2   2   1   1046.63   0.0210759   9   1.11700e+09   W2-2R(1)   1
1425 3   2   2   1   1   1047.84   0.0230450   9   1.13830e+09   W2-2Q(1)   2
1426 3   2   2   3   2   1047.23   0.0181844   5   1.03240e+09   W2-2R(2)   3
1427 3   2   2   2   2   1048.98   0.0230952   5   1.13820e+09   W2-2Q(2)   4
1428 3   2   2   1   2   1050.17   0.00496021   5   1.12610e+09   W2-2P(2)   5
1429 3   2   2   4   3   1048.01   0.00508096   21   1.03970e+09   W2-2R(3)   6
1430 3   2   2   3   3   1050.67   0.0231697   21   1.13710e+09   W2-2Q(3)   7
1431 3   2   2   2   3   1052.45   0.00699820   21   1.11700e+09   W2-2P(3)   8
1432 3   2   2   5   4   1049.72   0.00747065   9   1.11650e+09   W2-2R(4)   9
1433 3   2   2   4   4   1052.91   0.0232686   9   1.14590e+09   W2-2Q(4)   10
1434 3   2   2   3   4   1055.34   0.00597390   9   1.03240e+09   W2-2P(4)   11
1435 3   2   2   6   5   1051.91   0.00764596   33   1.10330e+09   W2-2R(5)   12
1436 3   2   2   5   5   1055.68   0.0233912   33   1.14560e+09   W2-2Q(5)   13
1437 3   2   2   4   5   1058.34   0.0130522   33   1.03970e+09   W2-2P(5)   14
1438 3   3   2   1   0   1024.86   0.0330680   1   9.00030e+08   W3-2R(0)   0
1439 3   3   2   2   1   1024.70   0.0136428   9   1.03550e+09   W3-2R(1)   1
1440 3   3   2   1   1   1025.91   0.0205126   9   1.11130e+09   W3-2Q(1)   2
1441 3   3   2   3   2   1025.30   0.0121354   5   1.08410e+09   W3-2R(2)   3
1442 3   3   2   2   2   1027.06   0.0205587   5   1.10990e+09   W3-2Q(2)   4
1443 3   3   2   1   2   1028.23   0.00237756   5   9.00030e+08   W3-2P(2)   5
1444 3   3   2   4   3   1026.47   0.0107640   21   1.10420e+09   W3-2R(3)   6
1445 3   3   2   3   3   1028.79   0.0206280   21   1.10730e+09   W3-2Q(3)   7
1446 3   3   2   2   3   1030.28   0.00682014   21   1.03550e+09   W3-2P(3)   8
1447 3   3   2   5   4   1028.20   0.00968579   9   1.09440e+09   W3-2R(4)   9
1448 3   3   2   4   4   1031.06   0.0207191   9   1.10450e+09   W3-2Q(4)   10
1449 3   3   2   3   4   1033.07   0.00858665   9   1.08410e+09   W3-2P(4)   11
1450 3   3   2   6   5   1030.51   0.00921957   33   1.07130e+09   W3-2R(5)   12
1451 3   3   2   5   5   1033.88   0.0208326   33   1.11140e+09   W3-2Q(5)   13
1452 3   3   2   4   5   1036.38   0.00974943   33   1.10420e+09   W3-2P(5)   14
1453 3   4   2   1   0   1005.08   0.0149933   1   1.09770e+09   W4-2R(0)   0
1454 3   4   2   2   1   1005.15   0.00706851   9   1.09570e+09   W4-2R(1)   1
1455 3   4   2   1   1   1006.19   0.00774087   9   1.10040e+09   W4-2Q(1)   2
1456 3   4   2   3   2   1005.80   0.00552057   5   1.09130e+09   W4-2R(2)   3
1457 3   4   2   2   2   1007.36   0.00775888   5   1.10000e+09   W4-2Q(2)   4
1458 3   4   2   1   2   1008.32   0.00164619   5   1.09770e+09   W4-2P(2)   5
1459 3   4   2   4   3   1007.04   0.00449599   21   1.07850e+09   W4-2R(3)   6
1460 3   4   2   3   3   1009.11   0.00778586   21   1.11150e+09   W4-2Q(3)   7
1461 3   4   2   2   3   1010.52   0.00240571   21   1.09570e+09   W4-2P(3)   8
1462 3   4   2   5   4   1008.88   0.00391659   9   1.05750e+09   W4-2R(4)   9
1463 3   4   2   4   4   1011.42   0.00782155   9   1.10190e+09   W4-2Q(4)   10
1464 3   4   2   3   4   1013.28   0.00287333   9   1.09130e+09   W4-2P(4)   11
1465 3   4   2   6   5   1011.42   0.00271872   33   9.28490e+08   W4-2R(5)   12
1466 3   4   2   5   5   1014.27   0.00786569   33   1.09910e+09   W4-2Q(5)   13
1467 3   4   2   4   5   1016.58   0.00329584   33   1.07850e+09   W4-2P(5)   14
1468 3   5   2   1   0   987.410   0.00157862   1   1.08200e+09   W5-2R(0)   0
1469 3   5   2   2   1   987.540   0.000779772   9   1.08800e+09   W5-2R(1)   1
1470 3   5   2   1   1   988.470   0.000776359   9   1.08160e+09   W5-2Q(1)   2
1471 3   5   2   3   2   988.270   0.000553481   5   1.07510e+09   W5-2R(2)   3
1472 3   5   2   2   2   989.660   0.000792913   5   1.08220e+09   W5-2Q(2)   4
1473 3   5   2   1   2   990.530   0.000150036   5   1.08200e+09   W5-2P(2)   5
1474 3   5   2   4   3   989.620   0.000339792   21   1.03580e+09   W5-2R(3)   6
1475 3   5   2   3   3   991.430   0.000810488   21   1.08290e+09   W5-2Q(3)   7
1476 3   5   2   2   3   992.730   0.000221622   21   1.08800e+09   W5-2P(3)   8
1477 3   5   2   5   4   991.700   1.80206e-05   9   8.60280e+08   W5-2R(4)   9
1478 3   5   2   4   4   993.780   0.000829140   9   1.08350e+09   W5-2Q(4)   10
1479 3   5   2   3   4   995.490   0.000300443   9   1.07510e+09   W5-2P(4)   11
1480 3   5   2   6   5   993.660   0.00117209   33   9.51710e+08   W5-2R(5)   12
1481 3   5   2   5   5   996.680   0.000848879   33   1.07500e+09   W5-2Q(5)   13
1482 3   5   2   4   5   998.830   0.000440550   33   1.03580e+09   W5-2P(5)   14
1483 3   6   2   1   0   971.570   0.000679280   1   1.07020e+09   W6-2R(0)   0
1484 3   6   2   2   1   971.770   0.000401129   9   1.05990e+09   W6-2R(1)   1
1485 3   6   2   1   1   972.590   0.000340354   9   1.08310e+09   W6-2Q(1)   2
1486 3   6   2   3   2   972.610   0.000536079   5   1.01600e+09   W6-2R(2)   3
1487 3   6   2   2   2   973.800   0.000341201   5   1.07390e+09   W6-2Q(2)   4
1488 3   6   2   1   2   974.600   6.92068e-05   5   1.07020e+09   W6-2P(2)   5
1489 3   6   2   4   3   974.240   0.00148191   21   6.99690e+08   W6-2R(3)   6
1490 3   6   2   3   3   975.600   0.000328194   21   1.07320e+09   W6-2Q(3)   7
1491 3   6   2   2   3   976.790   7.35642e-05   21   1.05990e+09   W6-2P(3)   8
1492 3   6   2   5   4   975.720   4.18670e-05   9   9.73320e+08   W6-2R(4)   9
1493 3   6   2   4   4   977.990   0.000315465   9   1.07140e+09   W6-2Q(4)   10
1494 3   6   2   3   4   979.590   1.90219e-05   9   1.01600e+09   W6-2P(4)   11
1495 3   6   2   6   5   978.350   3.56138e-06   33   1.01560e+09   W6-2R(5)   12
1496 3   6   2   5   5   980.950   0.000288525   33   1.07360e+09   W6-2Q(5)   13
1497 3   6   2   4   5   983.160   0.000189705   33   6.99690e+08   W6-2P(5)   14
1498 3   7   2   1   0   957.460   0.00577232   1   1.04630e+09   W7-2R(0)   0
1499 3   7   2   2   1   957.780   0.00412584   9   8.92600e+08   W7-2R(1)   1
1500 3   7   2   1   1   958.430   0.00234115   9   1.06590e+09   W7-2Q(1)   2
1501 3   7   2   3   2   958.370   4.81941e-05   5   8.66580e+08   W7-2R(2)   3
1502 3   7   2   2   2   959.660   0.00234716   5   1.07740e+09   W7-2Q(2)   4
1503 3   7   2   1   2   960.390   0.000306978   5   1.04630e+09   W7-2P(2)   5
1504 3   7   2   4   3   959.890   0.000408484   21   9.96980e+08   W7-2R(3)   6
1505 3   7   2   3   3   961.500   0.00235617   21   1.06840e+09   W7-2Q(3)   7
1506 3   7   2   2   3   962.650   6.05338e-05   21   8.92600e+08   W7-2P(3)   8
1507 3   7   2   5   4   961.990   0.000627412   9   1.01550e+09   W7-2R(4)   9
1508 3   7   2   4   4   963.930   0.00222880   9   1.06980e+09   W7-2Q(4)   10
1509 3   7   2   3   4   965.150   0.00238961   9   8.66580e+08   W7-2P(4)   11
1510 3   7   2   6   5   964.690   4.61683e-05   33   9.35920e+08   W7-2R(5)   12
1511 3   7   2   5   5   966.950   0.00224278   33   1.06520e+09   W7-2Q(5)   13
1512 3   7   2   4   5   968.550   0.00184108   33   9.96980e+08   W7-2P(5)   14
1513 3   8   2   1   0   944.900   0.00441718   1   1.00140e+09   W8-2R(0)   0
1514 3   8   2   2   1   945.180   0.00214293   9   1.01770e+09   W8-2R(1)   1
1515 3   8   2   1   1   945.900   0.00429240   9   1.06100e+09   W8-2Q(1)   2
1516 3   8   2   3   2   946.100   0.00180357   5   1.02410e+09   W8-2R(2)   3
1517 3   8   2   2   2   947.150   0.00430375   5   1.06080e+09   W8-2Q(2)   4
1518 3   8   2   1   2   947.760   0.00169679   5   1.00140e+09   W8-2P(2)   5
1519 3   8   2   4   3   947.650   0.00173101   21   1.01820e+09   W8-2R(3)   6
1520 3   8   2   3   3   949.030   0.00418583   21   1.05380e+09   W8-2Q(3)   7
1521 3   8   2   2   3   949.930   0.00222250   21   1.01770e+09   W8-2P(3)   8
1522 3   8   2   5   4   949.830   0.00198373   9   1.00380e+09   W8-2R(4)   9
1523 3   8   2   4   4   951.520   0.00420782   9   1.04780e+09   W8-2Q(4)   10
1524 3   8   2   3   4   952.710   0.00232841   9   1.02410e+09   W8-2P(4)   11
1525 3   8   2   6   5   952.690   0.00257296   33   9.31710e+08   W8-2R(5)   12
1526 3   8   2   5   5   954.610   0.00409857   33   1.04400e+09   W8-2Q(5)   13
1527 3   8   2   4   5   956.090   0.00235465   33   1.01820e+09   W8-2P(5)   14
1528 3   9   2   1   0   933.990   0.00863153   1   1.05660e+09   W9-2R(0)   0
1529 3   9   2   2   1   934.330   0.00370815   9   1.04550e+09   W9-2R(1)   1
1530 3   9   2   1   1   934.940   0.00524188   9   1.07240e+09   W9-2Q(1)   2
1531 3   9   2   3   2   935.320   0.00293784   5   1.03850e+09   W9-2R(2)   3
1532 3   9   2   2   2   936.230   0.00512495   5   1.07310e+09   W9-2Q(2)   4
1533 3   9   2   1   2   936.790   0.00142091   5   1.05660e+09   W9-2P(2)   5
1534 3   9   2   4   3   936.960   0.00270749   21   9.88190e+08   W9-2R(3)   6
1535 3   9   2   3   3   938.150   0.00514599   21   1.06680e+09   W9-2Q(3)   7
1536 3   9   2   2   3   938.970   0.00207710   21   1.04550e+09   W9-2P(3)   8
1537 3   9   2   5   4   939.270   0.00307146   9   9.14780e+08   W9-2R(4)   9
1538 3   9   2   4   4   940.710   0.00504144   9   1.04150e+09   W9-2Q(4)   10
1539 3   9   2   3   4   941.780   0.00237871   9   1.03850e+09   W9-2P(4)   11
1540 3   9   2   6   5   942.340   0.00424805   33   6.78590e+08   W9-2R(5)   12
1541 3   9   2   5   5   943.880   0.00494191   33   9.56080e+08   W9-2Q(5)   13
1542 3   9   2   4   5   945.210   0.00241095   33   9.88190e+08   W9-2P(5)   14
